name,rank,id
Hemigraphis,genus,34268
Atriplex canescens,species,35922
Atriplex,genus,3550
Podophyllum peltatum,species,35933
Podophyllum,genus,35932
Cladrastis kentukea,species,38412
Cladrastis,genus,38411
Melissa officinalis,species,39338
Nepeta x faassenii,species,39348
Nepeta,genus,39172
Verbascum thapsus,species,39388
Verbascum,genus,39257
Beaucarnea recurvata,species,39519
Beaucarnea,genus,39517
Plectranthus barbatus,species,41228
Plectranthus,genus,41227
Holmskioldia sanguinea,species,41390
Holmskioldia,genus,41389
Nandina domestica,species,41776
Nandina,genus,41775
Phoenix dactylifera,species,42345
Bowiea volubilis,species,44987
Hyacinthaceae,family,44985
Bowiea,genus,44986
Aralia nudicaulis,species,45207
Amphicarpaea bracteata,species,45679
Amphicarpaea,genus,45678
Jeffersonia diphylla,species,46961
Jeffersonia,genus,46960
Thalictrum dioicum,species,46970
Glycyrrhiza lepidota,species,47080
Melilotus officinalis,species,47083
Medicago lupulina,species,47085
Wisteria frutescens,species,47096
Galega officinalis,species,47101
Galega,genus,47100
Levisticum officinale,species,48042
Levisticum,genus,48041
Amorpha fruticosa,species,48131
Amorpha,genus,48130
Salvia nemorosa,species,49215
Salvia verticillata,species,49220
Baptisia,genus,49796
Baptisia tinctoria,species,49797
Cercis canadensis,species,49801
Cercis,genus,49800
Genista tinctoria,species,49825
Genista,genus,49818
Satureja montana,species,49988
Satureja,genus,49986
Vanilla planifolia,species,51239
Phormium tenax,species,51475
Phormium,genus,51474
Ratibida pinnata,species,52294
Ratibida,genus,52291
Amelanchier arborea,species,52521
Amelanchier,genus,23139
Stapelia,genus,52854
Cypripedium reginae,species,53051
Cypripedium,genus,38190
Teucrium scorodonia,species,53178
Teucrium,genus,21896
Gymnocladus dioicus,species,53883
Gymnocladus,genus,53882
Rotheca myricoides,species,54240
Vitex agnus-castus,species,54477
Sesbania emerus,species,54755
Ceanothus americanus,species,54778
Gleditsia triacanthos,species,54874
Fraxinus pennsylvanica,species,56036
Wollemia nobilis,species,56998
Araucariaceae,family,25664
Wollemia,genus,56997
Argentina anserina,species,57926
Argentina,genus,3131914
Dioon edule,species,58033
Juniperus communis,species,58039
Podocarpus macrophyllus,species,58043
Quercus suber,species,58331
Tradescantia pallida,species,59015
Viburnum dentatum,species,61589
Hamamelis vernalis,species,63357
Hamamelis,genus,4395
Actaea racemosa,species,64040
Loropetalum chinense,species,64118
Loropetalum,genus,64117
Capparis spinosa,species,65558
Euphorbia milii var. splendens,varietas,65560
Hypericum perforatum,species,65561
Drimia,genus,65772
Ephedra viridis,species,66172
Tilia americana,species,66669
Tilia,genus,64580
Adansonia grandidieri,species,69111
Adenium obesum,species,69375
Adenium,genus,69374
Peperomia obtusifolia,species,69414
Peperomia,genus,13196
Euthamia graminifolia,species,72935
Euthamia,genus,72934
Rosa carolina,species,74638
Acanthus mollis,species,76277
Pachystachys lutea,species,76374
Pachystachys,genus,76373
Lobelia cardinalis,species,76578
Arisaema triphyllum,species,78371
Zamioculcas zamiifolia,species,78374
Zamioculcas,genus,78373
Schizachyrium scoparium,species,79855
Schizachyrium,genus,79854
Selaginella kraussiana,species,81964
Albuca bracteata,species,82047
Albuca,genus,51428
Cola nitida,species,82457
Cola,genus,82456
Arctostaphylos uva-ursi,species,84009
Arctostaphylos,genus,83607
Fuchsia procumbens,species,85206
Fuchsia,genus,13069
Hedera canariensis,species,85351
Hedera,genus,4051
Eryngium yuccifolium,species,90460
Strophostyles helvola,species,90593
Strophostyles,genus,77325
Crassula rupestris,species,91082
Crassula,genus,3782
Silybum marianum,species,92921
Silybum,genus,92920
Malvaviscus arboreus,species,93788
Malvaviscus,genus,93787
Osmanthus fragrans,species,93977
Osmanthus,genus,93976
Goeppertia zebrina,species,94345
Robinia hispida,species,98745
Robinia,genus,35937
Chamaemelum nobile,species,99037
Chamaemelum,genus,99036
Sequoiadendron giganteum,species,99814
Sequoiadendron,genus,99813
Indigofera suffruticosa,species,100149
Rohdea japonica,species,100496
Rohdea,genus,100495
Ulmus rubra,species,102693
Phlox paniculata,species,103537
Mesembryanthemum cordifolium,species,107607
Aizoaceae,family,3542
Mesembryanthemum,genus,3543
Mesembryanthemum subgen. Phyllobolus,subgenus,169197
Ochna multiflora,species,113248
Aloiampelos ciliaris,species,117795
Aloiampelos,genus,1331810
Anthyllis vulneraria,species,118891
Anthyllis,genus,118889
Monolena,genus,119823
Myrtus communis,species,119949
ungrouped Myrteae 1,no rank,1705100
Myrtus,genus,119948
Silphium terebinthinaceum,species,121900
Silphium,genus,53586
Matricaria chamomilla var. recutita,varietas,127986
Matricaria,genus,56016
Matricaria chamomilla,species,98504
Tanacetum parthenium,species,127999
Tanacetum,genus,99105
Neolitsea sericea,species,128655
Neolitsea,genus,128654
Sanguisorba minor,species,137456
Acacia paradoxa,species,139014
Thunbergia mysorensis,species,139222
Thunbergia,genus,13728
Cunonia capensis,species,140419
Cunoniaceae,family,3776
Cunonia,genus,138873
Ochrosia elliptica,species,141591
Ochrosia,genus,141590
Licuala grandis,species,145694
Licuala,genus,115488
Althaea officinalis,species,145745
Althaea,genus,145744
Sarcococca ruscifolia,species,153581
Buxales,order,280577
Buxaceae,family,4000
Sarcococca,genus,108422
Lathyrus latifolius,species,154494
Clusia rosea,species,156476
Clusia,genus,72403
Gaultheria procumbens,species,157519
Mucuna pruriens,species,157652
Mucuna,genus,40336
Passiflora incarnata,species,159425
Coreopsis lanceolata,species,159666
Coreopsis,genus,13448
Melaleuca alternifolia,species,164405
Veronicastrum virginicum,species,165346
Veronicastrum,genus,74694
Stylosanthes biflora,species,167711
Stylosanthes,genus,35627
Cochliostema odoratissimum,species,168063
Cochliostema,genus,168062
Siderasis fuscata,species,168083
Siderasis,genus,168082
Robinia viscosa,species,168547
Citrus limonia,species,171249
Monstera deliciosa,species,174217
Monstera,genus,174216
Saxifraga stolonifera,species,182070
Saxifragaceae,family,3792
Saxifraga,genus,3798
Monarda punctata,species,182387
Monarda,genus,39171
Thermopsis montana,species,183296
Thermopsis,genus,49852
Ilex verticillata,species,185559
Apios americana,species,185702
Apios,genus,132430
Microsorum musifolium,species,187368
Microsorum,genus,187365
Hoffmannseggia drepanocarpa,species,191925
Hoffmannseggia,genus,162792
Neptunia lutea,species,196673
Neptunia,genus,138526
Cirsium pitcheri,species,196734
Iris sibirica,species,198826
Senegalia roemeriana,species,199151
Senegalia,genus,468156
Berberis aquifolium,species,203270
Ptelea trifoliata,species,210336
Ptelea,genus,210335
Betula populifolia,species,216989
Harpagophytum procumbens,species,222879
Harpagophytum,genus,4183
Anthurium andraeanum,species,226677
Anthurium,genus,78377
Schoenoplectus pungens,species,238833
Schoenoplectus,genus,76500
Rumex scutatus,species,242528
Rumex subgen. Acetosa,subgenus,2732585
Hechtia texensis,species,244030
Hechtia,genus,15141
Haworthia cooperi,species,247089
Haworthia,genus,25645
Haworthiopsis reinwardtii,species,247113
Haworthiopsis,genus,1656278
Dalea mollis,species,248507
Dalea,genus,247880
Parryella filifolia,species,248525
Parryella,genus,248524
Psorothamnus spinosus,species,248539
Psorothamnus,genus,248526
Microgramma lycopodioides,species,253756
Microgramma,genus,253752
Penstemon hirsutus,species,265143
Penstemon,genus,69923
Symphytum officinale,species,278672
Symphytum,genus,192327
Petasites hybridus,species,278673
Petasites,genus,56018
Rhus aromatica,species,289751
Aechmea nudicaulis,species,294000
Aechmea,genus,15114
Pereskia grandifolia,species,307724
Pereskia,genus,3596
Ficus benghalensis,species,309271
Rubia cordifolia,species,339321
Thymus praecox,species,347388
Chamaedorea metallica,species,348477
Chamaedorea,genus,77338
Prunus africana,species,379279
Agave tequilana,species,386106
Pycnanthemum virginianum,species,392642
Pycnanthemum,genus,182393
Salvia apiana,species,392646
Opuntia streptacantha,species,393608
Rhaphiolepis umbellata,species,398295
Rhaphiolepis,genus,36623
Cissus rotundifolia,species,416102
Campyloneurum phyllitidis,species,424520
Campyloneurum,genus,187341
Tradescantia spathacea,species,428268
Dalbergia ecastaphyllum,species,450024
Arnoglossum plantagineum,species,462386
Arnoglossum,genus,422313
Kummerowia striata,species,466223
Kummerowia,genus,53890
Lespedeza hirta,species,466224
Vaccinium angustifolium,species,472369
Hypericum kalmianum,species,473045
Miconia hispidula,species,476944
Euonymus atropurpureus,species,482937
Quercus velutina,species,500452
Thunbergia battiscombei,species,504044
Oxalis triangularis,species,519208
Oxalidaceae,family,4033
Oxalis,genus,4034
Pithecellobium unguis-cati,species,519515
Hylodesmum glutinosum,species,556505
Hylodesmum,genus,554832
Symphyotrichum dumosum,species,556906
Symphyotrichum,genus,72977
Caryota urens,species,561305
Caryota,genus,4713
Lithospermum caroliniense,species,650306
Juniperus horizontalis,species,669713
Pycnanthemum tenuifolium,species,751853
Liatris spicata,species,886939
Liatris,genus,102782
Desmodium canadense,species,932098
Desmodium,genus,53866
Neoregelia carolinae,species,939152
Neoregelia,genus,49518
Praecereus saxicola,species,983931
Praecereus,genus,983930
Tetradenia riparia,species,992795
Tetradenia,genus,204198
Goeppertia ornata,species,999456
Parodia,genus,130161
Cereus peruvianus,species,1003630
Cereus,genus,153845
Pachypodium horombense,species,1055845
Pachypodium,genus,69384
Pachypodium succulentum,species,1055859
Tephrosia virginiana,species,1089629
Tephrosia,genus,47097
Stapelia gigantea,species,1128766
Morella pensylvanica,species,1155552
Myricaceae,family,26766
Morella,genus,190583
Acmispon argophyllus,species,1159231
Acmispon,genus,390699
Epiphyllum oxypetalum,species,1195123
Epiphyllum,genus,983927
Aglaonema commutatum,species,1210880
Aglaonema,genus,174181
Quercus muehlenbergii,species,1266343
Ctenodon viscidulus,species,1475368
Ctenodon,genus,2805010
Anemone tomentosa,species,1484106
Huernia zebrina,species,1501554
Huernia,genus,141488
Senna hebecarpa,species,1582321
Aloe camperi,species,1593063
Erythrina herbacea,species,1620053
Ficus mexicana,species,1634506
Geranium maculatum,species,1663611
Adromischus cristatus,species,1713640
Adromischus,genus,91062
Asplenium musifolium,species,1776954
Medinilla magnifica,species,1799599
Medinilla,genus,119890
Squamellaria kajewskii,species,1826628
Squamellaria,genus,60437
Hydnophytum simplex,species,1827075
Crotalaria sagittalis,species,1977604
Tetraneuris herbacea,species,2065961
Tetraneuris,genus,128729
Marsdenia floribunda,species,2163920
Echeveria pulvinata var. leucotricha,varietas,2283001
Echeveria,genus,23005
Echeveria pulvinata,species,264159
Plectranthus bipinnatus,species,2485371
x Rhyncholaeliocattleya,genus,2602419
Dischidia major,species,2684640
Cleistocactus winteri,species,2704054
Cleistocactus,genus,432447
Canistrum seidelianum,species,2708174
Canistrum,genus,49493
Phyla scaberrima,species,3015646
Phyla,genus,86858
Rumex crispus,species,174649
Nicotiana benthamiana,species,4100
Xerophyta schlechteri,species,1289414
Aster yomena,species,212788
Aster glehnii,species,303144
Aster hispidus,species,616994
Aster ageratoides,species,714451
Aster altaicus,species,983245
Aster incisus,species,1196483
Sambucus nigra,species,4202
Echinacea purpurea,species,53751
Echinacea,genus,53747
Berberis thunbergii,species,121720
Withania somnifera,species,126910
Withania,genus,126908
Bouteloua gracilis,species,48732
Bouteloua,genus,48731
Waltheria indica,species,671526
Waltheria,genus,93803
Stryphnodendron pulcherrimum,species,397652
Artemisia vulgaris,species,4220
Artemisia absinthium,species,72332
Artemisia scoparia,species,72351
Hyptis brevipes,species,204123
Hyptis,genus,204122
Hyptis capitata,species,204124
Artemisia argyi,species,259893
Condea verticillata,species,986250
Condea,genus,2042386
Hyptis brachiata,species,1125939
Melicope pteleifolia,species,354501
Melicope,genus,77014
Terminalia catappa,species,39993
Eucalyptus deglupta,species,106642
Dillenia philippinensis,species,169244
Syzygium malaccense,species,219892
Syzygium samarangense,species,260143
Diospyros discolor,species,268838
Tasmannia piperita,species,585483
Canellales,order,71187
Winteraceae,family,3417
Tasmannia,genus,3421
Brachypodium distachyon,species,15368
Stipodae,no rank,2822797
Brachypodium,genus,15367
Ornithogalum saundersiae,species,484171
Ornithogalum,genus,51466
Cycas circinalis,species,3397
Rivina humilis,species,3533
Petiveriaceae,family,441552
Rivina,genus,3532
Carica papaya,species,3649
Passiflora quadrangularis,species,3685
Capsicum frutescens,species,4073
Canna indica,species,4628
Musa acuminata,species,4641
Serenoa repens,species,4722
Livistoneae incertae sedis,no rank,417013
Serenoa,genus,4721
Salvia divinorum,species,28513
Salvia subgen. Calosphace,subgenus,2026555
Averrhoa carambola,species,28974
Averrhoa,genus,21563
Psychotria bacteriophila,species,29800
Eucharis x grandiflora,species,44989
Eucharis,genus,44988
Solanum betaceum,species,45843
Annona cherimola,species,49314
Annona,genus,13336
Thevetia peruviana,species,52862
Thevetia,genus,45319
Stevia rebaudiana,species,55670
Stevia,genus,55669
Derris elliptica,species,56063
Derris,genus,53864
Bixa orellana,species,66672
Bixaceae,family,66670
Bixa,genus,66671
Cyperus papyrus,species,76434
Abroma augustum,species,82454
Abroma,genus,82453
Carludovica palmata,species,108411
Cyclanthaceae,family,25913
Carludovica,genus,108410
Eugenia uniflora,species,119951
Catha edulis,species,123405
Catha,genus,123403
Piper retrofractum,species,130414
Musa basjoo,species,133197
Rungia klossii,species,141331
Strophanthus gratus,species,141614
Strophanthus,genus,52858
Festuca paniculata,species,145848
Festuca,genus,4605
Murraya koenigii,species,159030
Murraya,genus,43710
Chrysopogon zizanioides,species,167337
Chrysopogon,genus,79830
Morina longifolia,species,180562
Morina,genus,59167
Gynostemma pentaphyllum,species,182084
Gynostemma,genus,182083
Ficus elastica,species,182112
Tara spinosa,species,191904
Tara,genus,508957
Phedimus spurius,species,202991
Phedimus,genus,91118
Coleus amboinicus,species,204180
Coleus,genus,587658
Solanum quitoense,species,227725
Trichostigma peruvianum,species,239293
Trichostigma,genus,239292
Blighia sapida,species,259381
Blighia,genus,259380
Erythroxylum coca,species,289672
Erythroxylaceae,family,22118
Erythroxylum,genus,13511
Costus afer,species,328752
Syzygium jambos,species,334483
Senna siamea,species,346999
Guaiacum officinale,species,374122
Guaiacum,genus,45188
Paullinia cupana,species,392747
Paullinia,genus,290983
Abutilon grandifolium,species,424428
Abutilon,genus,3630
Phyla dulcis,species,542674
Khaya senegalensis,species,587579
Khaya,genus,124952
Jasminum sambac,species,660624
Crescentia cujete,species,1125401
Crescentia,genus,83938
Payena leerii,species,1524318
Payena,genus,233728
Furcraea foetida,species,1824555
Furcraea,genus,39538
Brahea edulis,species,2021205
Brahea,genus,292682
Strophanthus hispidus,species,2605637
Salvia officinalis,species,38868
Salvia subgen. Salvia,subgenus,3438657
Bougainvillea,genus,3540
Weinmannia,genus,3779
Lonchocarpus,genus,3925
Chrysophyllum,genus,13424
Clethra,genus,13434
Clethraceae,family,16611
Styrax,genus,13699
Styracaceae,family,20008
Cryptocarya,genus,22027
Licania,genus,22986
Ixora,genus,25227
Vochysia,genus,39994
Erisma,genus,39996
Dendropanax,genus,46394
Ximenia americana,species,50174
Ximeniaceae,family,1003242
Ximenia,genus,50173
Cinchona pubescens,species,50278
Oreopanax,genus,52502
Symplocos,genus,55372
Symplocaceae,family,20019
Enterolobium contortisiliquum,species,55671
Enterolobium,genus,54877
Rudgea,genus,58381
Ladenbergia,genus,58412
Alibertia,genus,58507
Ternstroemia,genus,59683
Pentaphylacaceae,family,125045
Myrsine,genus,59981
Nectandra,genus,63800
Caryocar,genus,72384
Caryocaraceae,family,72383
Mollinedia,genus,74951
Mollinedia ovata,species,74952
Siparuna guianensis,species,74957
Siparunaceae,family,104773
Siparuna,genus,63803
Siparuna thecaphora,species,74959
Ceiba speciosa,species,82382
Euplassa,genus,83711
Juglans boliviana,species,91211
Meliosma,genus,108420
Geissanthus,genus,111103
Bellucia,genus,119875
Meriania,genus,119892
Cheiloclinium cognatum,species,123388
Cheiloclinium,genus,123387
Serjania,genus,124986
Aiouea,genus,128583
Aniba,genus,128591
Endlicheria,genus,128619
Pleurothyrium,genus,128688
Agouticarpa curviflora,species,136676
Agouticarpa,genus,1570985
Siparuna bifida,species,141953
Anadenanthera colubrina,species,148671
Anadenanthera,genus,148670
Stryphnodendron guianense,species,148726
Styrax pentlandianus,species,153546
Guarea macrophylla,species,155638
Clusia multiflora,species,156472
Symphonia globulifera,species,156483
Symphonia,genus,156482
Tovomita,genus,156484
Rhodostemonodaphne kunthiana,species,158524
Rhodostemonodaphne,genus,128696
Achatocarpus praecox,species,169196
Achatocarpaceae,family,25636
Achatocarpus,genus,169195
Dacryodes,genus,173691
Calyptranthes,genus,178120
Myrcia group,no rank,1705107
Gordonia fruticosa,species,182312
Gordonia,genus,79255
Bejaria aestuans,species,185357
Bejaria,genus,45895
Coussapoa,genus,194322
Vismia,genus,198794
Inga edulis,species,199163
Ruagea,genus,201280
Solanum aphyodendron,species,205530
Solanum ochrophyllum,species,205569
Garcinia madruno,species,209613
Sweetia fruticosa,species,212700
Sweetia,genus,149674
Clethra revoluta,species,224279
Clethra peruviana,species,224283
Clethra ferruginea,species,224287
Oxandra espintana,species,235784
Oxandra,genus,235783
Brosimum guianense,species,241868
Brosimum lactescens,species,241869
Clarisia biflora,species,241874
Clarisia,genus,241873
Helicostylis tomentosa,species,241886
Helicostylis,genus,241884
Perebea guianensis,species,241905
Perebea,genus,241903
Pseudolmedia,genus,241914
Pseudolmedia laevigata,species,241915
Pseudolmedia laevis,species,241916
Pseudolmedia macrophylla,species,241917
Cordia alliodora,species,246517
Diplotropis,genus,247909
Ruprechtia apetala,species,249102
Ruprechtia,genus,169273
Ruprechtia laxiflora,species,249112
Cavendishia bracteata,species,249286
Cavendishia,genus,57522
Campomanesia,genus,260125
Myracrodruon urundeuva,species,261998
Myracrodruon,genus,289726
Axinaea,genus,263213
Miconia centrodesma,species,263292
Miconia theaezans,species,263322
Schinopsis brasiliensis,species,270267
Schinopsis,genus,263467
Ladenbergia oblongifolia,species,273784
Joosia,genus,273800
Marila laxiflora,species,279240
Marila,genus,198778
Copaifera langsdorffii,species,280048
Calophyllum brasiliense,species,280748
Cedrela fissilis,species,281395
Cedrela,genus,124946
Chaetocarpus,genus,283101
Croizatia,genus,289652
Matayba,genus,291018
Guatteria punctata,species,295183
Unonopsis,genus,296862
Celtis schippii,species,298313
Symplocos quitensis,species,298535
Ficus americana,species,309276
Banara tomentosa,species,312423
Banara,genus,124849
Aparisthmium cordatum,species,316701
Aparisthmium,genus,316700
Mabea,genus,316845
Sebastiania brasiliensis,species,316855
Sebastiania,genus,213019
Solanum clandestinum,species,348168
Cabralea canjerana,species,356269
Cabralea,genus,356268
Pouteria hispida,species,357089
Sarcaulus brasiliensis,species,357095
Sarcaulus,genus,357094
Sideroxylon obtusifolium,species,362728
Sideroxylon,genus,55367
Eschweilera coriacea,species,372712
Eschweilera,genus,42627
Eugenia florida,species,375220
Myrcia,genus,375249
Myrcia fallax,species,375252
Siphoneugena,genus,375278
Plinia group,no rank,1705106
Pouteria torta,species,397169
Ocotea aciphylla,species,397188
Piptadenia buchtienii,species,397632
Piptadenia,genus,148717
Aspidosperma cylindrocarpon,species,403099
Neea,genus,427808
Neea hermaphrodita,species,427810
Handroanthus chrysanthus,species,429696
Handroanthus impetiginosus,species,429701
Handroanthus serratifolius,species,429712
Critoniopsis,genus,434641
Machaerium nyctitans,species,450035
Machaerium,genus,53897
Nordenstamia,genus,462473
Nordenstamia repanda,species,462475
Pentacalia,genus,462485
Garcinia macrophylla,species,469955
Buchenavia,genus,470567
Terminalia tetraphylla,species,470568
Miconia bangii,species,477017
Miconia chrysophylla,species,477046
Miconia multispicata,species,477101
Miconia punctata,species,477113
Guarea kunthiana,species,485821
Graffenrieda emarginata,species,485822
Graffenrieda,genus,119884
Inga acreana,species,485823
Inga capitata,species,486053
Inga striata,species,486085
Nectandra cissiflora,species,489017
Ocotea floribunda,species,489021
Monteverdia floribunda,species,490007
Monteverdia,genus,2364055
Hedyosmum cuatrecazanum,species,502752
Hedyosmum,genus,13558
Hedyosmum racemosum,species,502757
Hedyosmum scabrum,species,502759
Persea areolatocostae,species,590021
Persea sphaerocarpa,species,590031
Persea subcordata,species,590033
Pourouma bicolor,species,597388
Pourouma,genus,241851
Pouteria bilocularis,species,597391
Roucheria,genus,610157
Inga alba,species,668907
Inga heterophylla,species,668910
Alchornea latifolia,species,681403
Beilschmiedia tovarensis,species,681416
Pseudobombax septenatum,species,681481
Pseudobombax,genus,69119
Urera baccifera,species,681502
Urera,genus,194274
Elaeagia mariae,species,693335
Elaeagia,genus,128401
Bathysa australis,species,717058
Bathysa,genus,128281
Weinmannia pinnata,species,858905
Clarisia racemosa,species,871999
Pouteria caimito,species,872014
Hevea guianensis,species,882917
Hevea,genus,3980
Aiouea montana,species,883772
Myrsine coriacea,species,883796
Prunus integrifolia,species,928660
Eriotheca macrophylla,species,943292
Eriotheca,genus,93765
Rauvolfia leptophylla,species,947883
Prunus amplifolia,species,983179
Prunus brittoniana,species,983182
Hyptidendron arboreum,species,986196
Hyptidendron,genus,986195
Cordia ucayaliensis,species,992860
Zanthoxylum fagara,species,1056470
Hedyosmum lechleri,species,1087743
Cynophalla,genus,1125161
Heteropterys laurifolia,species,1125929
Pourouma minor,species,1129501
Aniba guianensis,species,1186080
Coccoloba mollis,species,1186097
Coccoloba,genus,45178
Parkia nitida,species,1186175
Parkia,genus,53911
Pouteria cuspidata,species,1186182
Pouteria durlandii,species,1186183
Blakea multiflora,species,1277828
Blakea,genus,119877
Erythroxylum citrifolium,species,1401403
Tibouchina calycina,species,1412886
Tibouchina,genus,40008
Graffenrieda limbata,species,1419888
Miconia aureoides,species,1419973
Miconia biacuta,species,1419975
Miconia boliviensis,species,1419977
Miconia dolichorrhyncha,species,1420003
Miconia quadrialata,species,1420078
Miconia splendens,species,1420089
Phyllostylon rhamnoides,species,1428766
Phyllostylon,genus,1428765
Aralia soratensis,species,1433379
Alchornea triplinervia,species,1472300
Guapira opposita,species,1472311
Guapira,genus,427802
Banisteriopsis padifolia,species,1561745
Inga cylindrica,species,1620951
Helicostylis tovarensis,species,1635308
Trichilia catigua,species,1640457
Ceiba samauma,species,1664513
Tachigali alba,species,1763416
Cecropia tacuna,species,1781618
Ruagea glabra,species,1807087
Saurauia spectabilis,species,1821800
Saurauia,genus,55386
Bougainvillea modesta,species,1904792
Quiina florida,species,1906254
Quiina,genus,58871
Eugenia moraviana,species,1924180
Nectandra acutifolia,species,1930869
Sloanea grandiflora,species,1937619
Cecropia angustifolia,species,1958840
Clusia trochiformis,species,1962496
Chalybea,genus,1972872
Endlicheria szyszylowiczii,species,1987974
Annona emarginata,species,2029787
Pisonia zapallo,species,2038229
Pisonia,genus,66230
Alchornea glandulosa,species,2072215
Pourouma guianensis,species,2072282
Didymopanax vinosus,species,2072290
Didymopanax,genus,2915486
Tessmannianthus,genus,2136685
Myrcia sylvatica,species,2182554
Eugenia lambertiana,species,2217940
Erythroxylum subrotundum,species,2303059
Alchornea grandiflora,species,2321241
Ceiba boliviana,species,2321264
Sorocea guilleminiana,species,2321349
Miconia amnicola,species,2420369
Miconia incachacana,species,2420415
Schizocalyx,genus,2546097
Croton rusbyi,species,2576631
Pleurothyrium trianae,species,2592314
Podocarpus oleifolius,species,218190
Hesperomeles ferruginea,species,2675838
Hesperomeles,genus,690340
Kielmeyera paniculata,species,2698496
Kielmeyera,genus,198771
Jupunba trapezifolia,species,2736927
Jupunba,genus,2736914
Gynoxys mandonii,species,2743462
Gynoxys,genus,189216
Pseudolmedia rigida,species,2771404
Inga multinervis,species,2793474
Solanum maturecalvans,species,2801115
Pouteria baehniana,species,2841342
Brunellia boliviana,species,2874636
Brunelliaceae,family,192877
Brunellia,genus,125016
Parinari occidentalis,species,2896040
Parinari,genus,82156
Sciodaphyllum,genus,2915488
Clethra cardenasii,species,2945238
Clethra cuneata,species,2945239
Freziera dudleyi,species,2945380
Freziera,genus,1007882
Faramea bangii,species,2952425
Urera verrucosa,species,3015664
Pinus sylvestris,species,3349
Chamaenerion angustifolium,species,13055
Chamaenerion,genus,238243
Maianthemum dilatatum,species,34193
Maianthemum,genus,16150
Parnassia palustris,species,38862
Parnassia,genus,3796
Paeonia anomala,species,40698
Linaria buriatica,species,3031286
Linaria,genus,43170
Acer pictum subsp. okamotoanum,subspecies,47964
Carum carvi,species,48032
Carum,genus,48031
Rhododendron tomentosum,species,49170
Rhododendron,genus,4346
Sporobolus anglicus,species,49785
Sporobolus,genus,38730
Dystaenia takeshimana,species,57122
Dystaenia,genus,57121
Tiarella polyphylla,species,61222
Tiarella,genus,40787
Betula platyphylla,species,78630
Lilium hansonii,species,82318
Fragaria orientalis,species,101013
Pentanema britannica,species,119176
Pentanema,genus,313936
Rheum undulatum,species,137227
Vicia amoena,species,153950
Anemone narcissiflora,species,168002
Malva neglecta,species,183277
Iris tenuifolia,species,198827
Euphorbia discolor,species,212878
Juniperus sabina,species,224740
Rosa davurica,species,237596
Arisaema amurense var. serratum,varietas,262276
Veronica incana,species,263973
Veronica,genus,4173
Veronica subgen. Pseudolysimachium,subgenus,1461198
Achillea asiatica,species,282719
Achillea,genus,13328
Hepatica maxima,species,387291
Hepatica,genus,46979
Schizonepeta multifida,species,392704
Artemisia frigida,species,395280
Crataegus sanguinea,species,416296
Isodon japonicus,species,425908
Urtica cannabina,species,546995
Urtica,genus,3500
Phedimus takesimensis,species,904691
Echinops latifolius,species,909164
Echinops,genus,32194
Aconitum barbatum,species,1045222
Cotoneaster mongolicus,species,1143222
Cotoneaster,genus,36607
Berberis sibirica,species,1433329
Spiraea aquilegiifolia,species,1450208
Spiraea,genus,23224
Prunus mongolica,species,1501231
Valeriana dageletiana,species,1887462
Schnella rutilans,species,3091456
Schnella,genus,1707778
Annona muricata,species,13337
Hymenaea courbaril,species,20676
Hymenaea,genus,20675
Hymenaea oblongifolia,species,20677
Taraxacum officinale,species,50225
Dipteryx odorata,species,53873
Peumus boldus,species,63812
Peumus,genus,63802
Coutarea hexandra,species,85718
Coutarea,genus,85717
Ampelozizyphus amazonicus,species,106660
Ampelozizyphus,genus,106659
Salacia impressifolia,species,123469
Salacia,genus,4319
Azadirachta indica,species,124943
Azadirachta,genus,124942
Uncaria tomentosa,species,128375
Rhodostemonodaphne recurva,species,128699
Piper hispidum,species,130401
Himatanthus,genus,141568
Bonamia,genus,142579
Adenanthera microsperma,species,714439
Adenanthera,genus,3810
Euterpe precatoria,species,154480
Schinus terebinthifolia,species,169191
Schinus,genus,43850
Libidibia ferrea,species,191889
Libidibia,genus,553462
Carapa guianensis,species,201012
Carapa,genus,201011
Sisymbrium officinale,species,203582
Sisymbrium,genus,3729
Passiflora nitida,species,237871
Cordia ecalyculata,species,246523
Piper marginatum,species,247692
Calycophyllum spruceanum,species,271242
Calycophyllum,genus,43449
Cissus verticillata,species,289665
Duguetia,genus,294142
Duguetia marcgraviana,species,294156
Duguetia stelechantha,species,294170
Duguetia surinamensis,species,294171
Xylopia frutescens,species,306916
Fusaea longifolia,species,306960
Fusaea,genus,296848
Cuphea carthagenensis,species,312566
Cuphea,genus,3929
Croton cajucara,species,323033
Croton matourensis,species,323067
Costus spicatus,species,328782
Turnera diffusa,species,329212
Turnera,genus,45183
Abuta grandifolia,species,341013
Abuta,genus,341012
Fridericia chica,species,353936
Fridericia,genus,354074
Myrcia multiflora,species,375255
Luffa operculata,species,388295
Rauvolfia sellowii,species,403114
Bauhinia forficata,species,413686
Miconia albicans,species,427218
Annona amazonica,species,502527
Annona bicolor,species,502528
Piper hostmannianum,species,511544
Piper erectipilum,species,538263
Piper martensianum,species,538303
Ptychopetalum olacoides,species,597401
Ptychopetalum,genus,397402
Tabernaemontana flavicans,species,761070
Tabernaemontana muricata,species,761083
Xylopia benthamii,species,1005656
Mikania glomerata,species,1073848
Mikania,genus,102786
Pterodon emarginatus,species,1079077
Pterodon,genus,104317
Monteverdia ilicifolia,species,1081520
