MassIVE,Filename,node_id,file_usi
MSV000084900,G75239_BE10_01_19012.mzXML,duck,mzspec:MSV000084900:G75239_BE10_01_19012
MSV000084900,G75240_BH11_01_19059.mzXML,halibut,mzspec:MSV000084900:G75240_BH11_01_19059
MSV000084900,G75241_BD10_01_18998.mzXML,potato,mzspec:MSV000084900:G75241_BD10_01_18998
MSV000084900,G75242_BA12_01_18920.mzXML,scallop,mzspec:MSV000084900:G75242_BA12_01_18920
MSV000084900,G75244_rerun_BF10_01_19087.mzXML,meat,mzspec:MSV000084900:G75244_rerun_BF10_01_19087
MSV000084900,G75245_1x_RA10_01_18499.mzXML,"cabernet sauvignon, red",mzspec:MSV000084900:G75245_1x_RA10_01_18499
MSV000084900,G75247_1x_RG9_01_18586.mzXML,"port, red",mzspec:MSV000084900:G75247_1x_RG9_01_18586
MSV000084900,G75248_5x_RE7_01_19526.mzXML,carrot,mzspec:MSV000084900:G75248_5x_RE7_01_19526
MSV000084900,G75249_5x_RC7_01_19495.mzXML,green squash,mzspec:MSV000084900:G75249_5x_RC7_01_19495
MSV000084900,G75250_5x_RA7_01_19465.mzXML,yellow squash,mzspec:MSV000084900:G75250_5x_RA7_01_19465
MSV000084900,G75251_5x_4ul_rerun_RH7_01_19641.mzXML,pole bean,mzspec:MSV000084900:G75251_5x_4ul_rerun_RH7_01_19641
MSV000084900,G75252_1x_RH9_01_18601.mzXML,"cabernet sauvignon, red",mzspec:MSV000084900:G75252_1x_RH9_01_18601
MSV000084900,G75253_BA11_01_18919.mzXML,steak,mzspec:MSV000084900:G75253_BA11_01_18919
MSV000084900,G75254_BG11_01_19044.mzXML,"snapper, meat",mzspec:MSV000084900:G75254_BG11_01_19044
MSV000084900,G75255_BH10_01_19058.mzXML,duck breast,mzspec:MSV000084900:G75255_BH10_01_19058
MSV000084900,G75256_rerun_BC10_01_19078.mzXML,salmon,mzspec:MSV000084900:G75256_rerun_BC10_01_19078
MSV000084900,G75257_1x_RB10_01_18618.mzXML,"cabernet sauvignon, red",mzspec:MSV000084900:G75257_1x_RB10_01_18618
MSV000084900,G75258_1x_10ul_RC10_01_18536.mzXML,"pinot noir, red",mzspec:MSV000084900:G75258_1x_10ul_RC10_01_18536
MSV000084900,G75569_5x_rerun_14ul_RC5_01_19591.mzXML,complex,mzspec:MSV000084900:G75569_5x_rerun_14ul_RC5_01_19591
MSV000084900,G75570_1x_RD11_01_18843.mzXML,papaya,mzspec:MSV000084900:G75570_1x_RD11_01_18843
MSV000084900,G75571_2x_5ul_RE11_01_19175.mzXML,red chili pepper,mzspec:MSV000084900:G75571_2x_5ul_RE11_01_19175
MSV000084900,G75572_5x_RA9_01_20128.mzXML,plant,mzspec:MSV000084900:G75572_5x_RA9_01_20128
MSV000084900,G75573_1x_BH9_01_20274.mzXML,plant,mzspec:MSV000084900:G75573_1x_BH9_01_20274
MSV000084900,G75574_2x_RD6_01_19144.mzXML,soybean,mzspec:MSV000084900:G75574_2x_RD6_01_19144
MSV000084900,G75575_RH5_01_17768.mzXML,rice,mzspec:MSV000084900:G75575_RH5_01_17768
MSV000084900,G75576_1x_RF8_01_18875.mzXML,cabbage,mzspec:MSV000084900:G75576_1x_RF8_01_18875
MSV000084900,G75577_2x_rerun_RC5_01_19147.mzXML,soybean,mzspec:MSV000084900:G75577_2x_rerun_RC5_01_19147
MSV000084900,G75578_BA5_01_18639.mzXML,"ahi tuna, meat",mzspec:MSV000084900:G75578_BA5_01_18639
MSV000084900,G75580_BB5_01_18654.mzXML,"lamb, top round",mzspec:MSV000084900:G75580_BB5_01_18654
MSV000084900,G75581_BG5_01_18744.mzXML,chicken dark meat,mzspec:MSV000084900:G75581_BG5_01_18744
MSV000084900,G75582_BH6_01_18760.mzXML,ground bison,mzspec:MSV000084900:G75582_BH6_01_18760
MSV000084900,G75583_rerun_BG6_01_18773.mzXML,beef,mzspec:MSV000084900:G75583_rerun_BG6_01_18773
MSV000084900,G75584_BD6_01_18686.mzXML,pork,mzspec:MSV000084900:G75584_BD6_01_18686
MSV000084900,G75585_BF6_01_18730.mzXML,turkey dark meat,mzspec:MSV000084900:G75585_BF6_01_18730
MSV000084900,G75586_5x_rerun_BB4_01_20077.mzXML,pearled farro,mzspec:MSV000084900:G75586_5x_rerun_BB4_01_20077
MSV000084900,G75587_5x_BD9_01_19996.mzXML,french green,mzspec:MSV000084900:G75587_5x_BD9_01_19996
MSV000084900,G75588_5x_10ul_BA9_01_19874.mzXML,soybean,mzspec:MSV000084900:G75588_5x_10ul_BA9_01_19874
MSV000084900,G75589_rerun_5ul_RF7_01_17721.mzXML,adzuki bean,mzspec:MSV000084900:G75589_rerun_5ul_RF7_01_17721
MSV000084900,G75590_BF2_01_19018.mzXML,complex,mzspec:MSV000084900:G75590_BF2_01_19018
MSV000084900,G75591_1x_RD4_01_18829.mzXML,mango,mzspec:MSV000084900:G75591_1x_RD4_01_18829
MSV000084900,G75611_BA9_01_18917.mzXML,morel,mzspec:MSV000084900:G75611_BA9_01_18917
MSV000084900,G75612_rerun_BB9_01_19074.mzXML,fava bean,mzspec:MSV000084900:G75612_rerun_BB9_01_19074
MSV000084900,G75613_BE8_01_19010.mzXML,complex,mzspec:MSV000084900:G75613_BE8_01_19010
MSV000084900,G75615_BE11_01_19013.mzXML,complex,mzspec:MSV000084900:G75615_BE11_01_19013
MSV000084900,G75616_BC11_01_18949.mzXML,complex,mzspec:MSV000084900:G75616_BC11_01_18949
MSV000084900,G75617_BF11_01_19029.mzXML,complex,mzspec:MSV000084900:G75617_BF11_01_19029
MSV000084900,G75618_BC9_01_18947.mzXML,plant,mzspec:MSV000084900:G75618_BC9_01_18947
MSV000084900,G75619_BE9_01_19011.mzXML,complex,mzspec:MSV000084900:G75619_BE9_01_19011
MSV000084900,G75620_BD8_01_18996.mzXML,strawberry,mzspec:MSV000084900:G75620_BD8_01_18996
MSV000084900,G75621_BF8_01_19026.mzXML,complex,mzspec:MSV000084900:G75621_BF8_01_19026
MSV000084900,G75622_rerun_BD4_01_19081.mzXML,complex,mzspec:MSV000084900:G75622_rerun_BD4_01_19081
MSV000084900,G75623_BF3_01_19019.mzXML,plant,mzspec:MSV000084900:G75623_BF3_01_19019
MSV000084900,G75624_BE4_01_19005.mzXML,cherry,mzspec:MSV000084900:G75624_BE4_01_19005
MSV000084900,G75625_BC8_01_18946.mzXML,complex,mzspec:MSV000084900:G75625_BC8_01_18946
MSV000084900,G75626_BF7_01_19025.mzXML,complex,mzspec:MSV000084900:G75626_BF7_01_19025
MSV000084900,G75627_BA8_01_18916.mzXML,complex,mzspec:MSV000084900:G75627_BA8_01_18916
MSV000084900,G75628_BG10_01_19043.mzXML,complex,mzspec:MSV000084900:G75628_BG10_01_19043
MSV000084900,G75629_2x_rerun_RF5_01_19195.mzXML,chickpea,mzspec:MSV000084900:G75629_2x_rerun_RF5_01_19195
MSV000084900,G75630_BD11_01_18999.mzXML,grain/grass,mzspec:MSV000084900:G75630_BD11_01_18999
MSV000084900,G75631_BB4_01_18926.mzXML,complex,mzspec:MSV000084900:G75631_BB4_01_18926
MSV000084900,G75633_1x_RA11_01_18795.mzXML,vegetable,mzspec:MSV000084900:G75633_1x_RA11_01_18795
MSV000084900,G75634_5x_10ul_BC9_01_19679.mzXML,butter,mzspec:MSV000084900:G75634_5x_10ul_BC9_01_19679
MSV000084900,G75635_2x_RE9_01_19172.mzXML,complex,mzspec:MSV000084900:G75635_2x_RE9_01_19172
MSV000084900,G75636_1x_rerun_RD6_01_18856.mzXML,red raspberry,mzspec:MSV000084900:G75636_1x_rerun_RD6_01_18856
MSV000084900,G75637_1x_RG6_01_18886.mzXML,blackberry,mzspec:MSV000084900:G75637_1x_RG6_01_18886
MSV000084900,G75647_BF7_01_18731.mzXML,"rock fish, meat",mzspec:MSV000084900:G75647_BF7_01_18731
MSV000084900,G75648_5x_rerun_BG9_01_20103.mzXML,basmati rice,mzspec:MSV000084900:G75648_5x_rerun_BG9_01_20103
MSV000084900,G75649_RH10_01_17787.mzXML,cranberry bean,mzspec:MSV000084900:G75649_RH10_01_17787
MSV000084900,G75650_5x_BH2_01_19359.mzXML,complex,mzspec:MSV000084900:G75650_5x_BH2_01_19359
MSV000084900,G75651_5x_10ul_BF8_01_19737.mzXML,havarti cheese,mzspec:MSV000084900:G75651_5x_10ul_BF8_01_19737
MSV000084900,G75653_5x_BH3_01_19360.mzXML,shrimp,mzspec:MSV000084900:G75653_5x_BH3_01_19360
MSV000084900,G75654_5x_rerun_BH4_01_19404.mzXML,ham,mzspec:MSV000084900:G75654_5x_rerun_BH4_01_19404
MSV000084900,G75655_5x_rerun_BH5_01_19405.mzXML,chicken,mzspec:MSV000084900:G75655_5x_rerun_BH5_01_19405
MSV000084900,G75656_5x_rerun_BH6_01_19409.mzXML,langostino,mzspec:MSV000084900:G75656_5x_rerun_BH6_01_19409
MSV000084900,G75657_5x_rerun_BH7_01_19417.mzXML,bacon,mzspec:MSV000084900:G75657_5x_rerun_BH7_01_19417
MSV000084900,G75658_5x_BH8_01_19366.mzXML,scallop,mzspec:MSV000084900:G75658_5x_BH8_01_19366
MSV000084900,G75659_p19_h9_GE7_01_21696.mzXML,shrimp,mzspec:MSV000084900:G75659_p19_h9_GE7_01_21696
MSV000084900,G75660_5x_BH10_01_19368.mzXML,langostino,mzspec:MSV000084900:G75660_5x_BH10_01_19368
MSV000084900,G75661_5x_rerun_BH11_01_19412.mzXML,complex,mzspec:MSV000084900:G75661_5x_rerun_BH11_01_19412
MSV000084900,G75662_1x_RD1_01_23324.mzXML,ham,mzspec:MSV000084900:G75662_1x_RD1_01_23324
MSV000084900,G75663_1x_RE4_01_18853.mzXML,mushroom,mzspec:MSV000084900:G75663_1x_RE4_01_18853
MSV000084900,G75664_5x_BG12_01_19355.mzXML,chicken,mzspec:MSV000084900:G75664_5x_BG12_01_19355
MSV000084900,G75665_1x_RA4_01_18788.mzXML,pea,mzspec:MSV000084900:G75665_1x_RA4_01_18788
MSV000084900,G75666_BE2_01_19003.mzXML,complex,mzspec:MSV000084900:G75666_BE2_01_19003
MSV000084900,G75667_BB2_01_18924.mzXML,complex,mzspec:MSV000084900:G75667_BB2_01_18924
MSV000084900,G75668_5x_BG11_01_19354.mzXML,bacon,mzspec:MSV000084900:G75668_5x_BG11_01_19354
MSV000084900,G75669_5x_rerun_BG10_01_19353.mzXML,scallop,mzspec:MSV000084900:G75669_5x_rerun_BG10_01_19353
MSV000084900,G75670_2x_rerun_RE12_01_19447.mzXML,complex,mzspec:MSV000084900:G75670_2x_rerun_RE12_01_19447
MSV000084900,G75671_1x_RG4_01_18884.mzXML,eggplant,mzspec:MSV000084900:G75671_1x_RG4_01_18884
MSV000084900,G75672_2x_5ul_RD8_01_19423.mzXML,fruit,mzspec:MSV000084900:G75672_2x_5ul_RD8_01_19423
MSV000084900,G75673_rerun_5ul_RD8_01_17670.mzXML,wheat bran,mzspec:MSV000084900:G75673_rerun_5ul_RD8_01_17670
MSV000084900,G75674_RF8_01_17617.mzXML,coconut,mzspec:MSV000084900:G75674_RF8_01_17617
MSV000084900,G75675_rerun_5ul_RG8_01_17739.mzXML,almond,mzspec:MSV000084900:G75675_rerun_5ul_RG8_01_17739
MSV000084900,G75676_1x_10ul_RA9_01_19777.mzXML,orange,mzspec:MSV000084900:G75676_1x_10ul_RA9_01_19777
MSV000084900,G75677_1x_10ul_rerun_RH9_01_19937.mzXML,cantelope melon,mzspec:MSV000084900:G75677_1x_10ul_rerun_RH9_01_19937
MSV000084900,G75678_5x_RB9_01_20149.mzXML,herb/spice,mzspec:MSV000084900:G75678_5x_RB9_01_20149
MSV000084900,G75679_1x_BG8_01_20233.mzXML,berry,mzspec:MSV000084900:G75679_1x_BG8_01_20233
MSV000084900,G75680_2x_RD5_01_19143.mzXML,pepper,mzspec:MSV000084900:G75680_2x_RD5_01_19143
MSV000084900,G75681_2x_5ul_rerun_RA9_01_19439.mzXML,complex,mzspec:MSV000084900:G75681_2x_5ul_rerun_RA9_01_19439
MSV000084900,G75682_1x_RD7_01_18838.mzXML,asparagus,mzspec:MSV000084900:G75682_1x_RD7_01_18838
MSV000084900,G75683_1x_rerun_3ul_RF11_01_18969.mzXML,shiitake mushroom,mzspec:MSV000084900:G75683_1x_rerun_3ul_RF11_01_18969
MSV000084900,G75684_BC5_01_18670.mzXML,salmon,mzspec:MSV000084900:G75684_BC5_01_18670
MSV000084900,G75685_5x_rerun_3ul_BD8_01_18897.mzXML,black pepper,mzspec:MSV000084900:G75685_5x_rerun_3ul_BD8_01_18897
MSV000084900,G75686_1x_RG8_01_18889.mzXML,kale,mzspec:MSV000084900:G75686_1x_RG8_01_18889
MSV000084900,G75687_1x_RB8_01_18805.mzXML,avocado,mzspec:MSV000084900:G75687_1x_RB8_01_18805
MSV000084900,G75688_5x_BG11_01_20048.mzXML,quinoa,mzspec:MSV000084900:G75688_5x_BG11_01_20048
MSV000084900,G75689_1x_RA6_01_18790.mzXML,corn,mzspec:MSV000084900:G75689_1x_RA6_01_18790
MSV000084900,G75690_1x_RE6_01_18855.mzXML,tomatillo,mzspec:MSV000084900:G75690_1x_RE6_01_18855
MSV000084900,G75691_2x_RC6_01_19130.mzXML,grain/grass,mzspec:MSV000084900:G75691_2x_RC6_01_19130
MSV000084900,G75693_rerun_5ul_RG10_01_17745.mzXML,european soldier bean,mzspec:MSV000084900:G75693_rerun_5ul_RG10_01_17745
MSV000084900,G75694_BC7_01_18673.mzXML,cod,mzspec:MSV000084900:G75694_BC7_01_18673
MSV000084900,G75695_BB7_01_18658.mzXML,sockeye salmon,mzspec:MSV000084900:G75695_BB7_01_18658
MSV000084900,G75696_BA7_01_18642.mzXML,steak,mzspec:MSV000084900:G75696_BA7_01_18642
MSV000084900,G75697_rerun_BG7_01_18771.mzXML,steak,mzspec:MSV000084900:G75697_rerun_BG7_01_18771
MSV000084900,G75698_rerun_BH7_01_18779.mzXML,beef,mzspec:MSV000084900:G75698_rerun_BH7_01_18779
MSV000084900,G75699_rerun_2_BD7_01_18710.mzXML,beef,mzspec:MSV000084900:G75699_rerun_2_BD7_01_18710
MSV000084900,G75700_BE7_01_18703.mzXML,bony fish,mzspec:MSV000084900:G75700_BE7_01_18703
MSV000084900,G75701_rerun_RA7_01_17549.mzXML,lima bean,mzspec:MSV000084900:G75701_rerun_RA7_01_17549
MSV000084900,G75702_RC7_01_17563.mzXML,pinto bean,mzspec:MSV000084900:G75702_RC7_01_17563
MSV000084900,G75703_RH7_01_17774.mzXML,black orca bean,mzspec:MSV000084900:G75703_RH7_01_17774
MSV000084900,G75704_1x_RC4_01_18815.mzXML,fig,mzspec:MSV000084900:G75704_1x_RC4_01_18815
MSV000084900,G75705_RB8_01_17543.mzXML,grape,mzspec:MSV000084900:G75705_RB8_01_17543
MSV000084900,G75706_RF9_01_17618.mzXML,rolled oats,mzspec:MSV000084900:G75706_RF9_01_17618
MSV000084900,G75707_rerun_5ul_RA8_01_17642.mzXML,rolled oats,mzspec:MSV000084900:G75707_rerun_5ul_RA8_01_17642
MSV000084900,G75708_rerun_5ul_RE6_01_17703.mzXML,long grain brown rice,mzspec:MSV000084900:G75708_rerun_5ul_RE6_01_17703
MSV000084900,G75709_rerun_5ul_RD9_01_17672.mzXML,long grain brown rice,mzspec:MSV000084900:G75709_rerun_5ul_RD9_01_17672
MSV000084900,G75710_RD6_01_17575.mzXML,short grain brown rice,mzspec:MSV000084900:G75710_RD6_01_17575
MSV000084900,G75711_RC6_01_18378.mzXML,hulled millet,mzspec:MSV000084900:G75711_RC6_01_18378
MSV000084900,G75712_rerun_5ul_RE8_01_17709.mzXML,amaranth,mzspec:MSV000084900:G75712_rerun_5ul_RE8_01_17709
MSV000084900,G75713_rerun_5ul_RG6_01_17730.mzXML,durum wheat,mzspec:MSV000084900:G75713_rerun_5ul_RG6_01_17730
MSV000084900,G75714_RH6_01_17771.mzXML,durum wheat,mzspec:MSV000084900:G75714_RH6_01_17771
MSV000084900,G75716_rerun_5ul_RE7_01_17706.mzXML,mung bean,mzspec:MSV000084900:G75716_rerun_5ul_RE7_01_17706
MSV000084900,G75717_RB9_01_17544.mzXML,short grain brown rice,mzspec:MSV000084900:G75717_RB9_01_17544
MSV000084900,G75718_BF4_01_19020.mzXML,complex,mzspec:MSV000084900:G75718_BF4_01_19020
MSV000084900,G75719_1x_RE6_01_18557.mzXML,plant,mzspec:MSV000084900:G75719_1x_RE6_01_18557
MSV000084900,G75720_1x_RH5_01_18597.mzXML,plant,mzspec:MSV000084900:G75720_1x_RH5_01_18597
MSV000084900,G75721_1x_10ul_RB6_01_18622.mzXML,plant,mzspec:MSV000084900:G75721_1x_10ul_RB6_01_18622
MSV000084900,G75722_1x_10ul_RC6_01_18529.mzXML,plant,mzspec:MSV000084900:G75722_1x_10ul_RC6_01_18529
MSV000084900,G75723_1x_RE5_01_18556.mzXML,kombucha,mzspec:MSV000084900:G75723_1x_RE5_01_18556
MSV000084900,G75725_1x_RF5_01_18570.mzXML,plant,mzspec:MSV000084900:G75725_1x_RF5_01_18570
MSV000084900,G75726_1x_RD6_01_18543.mzXML,milk_cow,mzspec:MSV000084900:G75726_1x_RD6_01_18543
MSV000084900,G75727_1x_10ul_RC9_01_18535.mzXML,"brut, white",mzspec:MSV000084900:G75727_1x_10ul_RC9_01_18535
MSV000084900,G75728_1x_10ul_RA6_01_18504.mzXML,watermelon,mzspec:MSV000084900:G75728_1x_10ul_RA6_01_18504
MSV000084900,G75741_1x_10ul_RH6_01_19916.mzXML,plant,mzspec:MSV000084900:G75741_1x_10ul_RH6_01_19916
MSV000084900,G75742_1x_10ul_RG6_01_19898.mzXML,plant,mzspec:MSV000084900:G75742_1x_10ul_RG6_01_19898
MSV000084900,G75743_1x_RE3_01_18554.mzXML,kombucha,mzspec:MSV000084900:G75743_1x_RE3_01_18554
MSV000084900,G75744_1x_10ul_rerun_RF4_01_19934.mzXML,plant,mzspec:MSV000084900:G75744_1x_10ul_rerun_RF4_01_19934
MSV000084900,G75745_1x_10ul_rerun_RF3_01_19933.mzXML,plant,mzspec:MSV000084900:G75745_1x_10ul_rerun_RF3_01_19933
MSV000084900,G75746_1x_10ul_RH3_01_19911.mzXML,milk_cow,mzspec:MSV000084900:G75746_1x_10ul_RH3_01_19911
MSV000084900,G75747_1x_10ul_RB5_01_19790.mzXML,fleshy fruit,mzspec:MSV000084900:G75747_1x_10ul_RB5_01_19790
MSV000084900,G75748_1x_10ul_RD2_01_19813.mzXML,cream_cow,mzspec:MSV000084900:G75748_1x_10ul_RD2_01_19813
MSV000084900,G75751_1x_10ul_RH2_01_19910.mzXML,milk_cow,mzspec:MSV000084900:G75751_1x_10ul_RH2_01_19910
MSV000084900,G75753_1x_10ul_RG4_01_19896.mzXML,fleshy fruit,mzspec:MSV000084900:G75753_1x_10ul_RG4_01_19896
MSV000084900,G75754_1x_10ul_RE3_01_19830.mzXML,plant,mzspec:MSV000084900:G75754_1x_10ul_RE3_01_19830
MSV000084900,G75755_1x_10ul_RG3_01_19893.mzXML,complex,mzspec:MSV000084900:G75755_1x_10ul_RG3_01_19893
MSV000084900,G75756_1x_10ul_RA3_01_19684.mzXML,milk_goat,mzspec:MSV000084900:G75756_1x_10ul_RA3_01_19684
MSV000084900,G75757_1x_5ul_RC2_01_19801.mzXML,roxanthin,mzspec:MSV000084900:G75757_1x_5ul_RC2_01_19801
MSV000084900,G75758_1x_10ul_RD5_01_19816.mzXML,vitamin E thiamine,mzspec:MSV000084900:G75758_1x_10ul_RD5_01_19816
MSV000084900,G75759_1x_10ul_RG2_01_19892.mzXML,vitamin E,mzspec:MSV000084900:G75759_1x_10ul_RG2_01_19892
MSV000084900,G75760_1x_RF8_01_18573.mzXML,kombucha,mzspec:MSV000084900:G75760_1x_RF8_01_18573
MSV000084900,G75761_1x_10ul_RC10_01_19687.mzXML,plant,mzspec:MSV000084900:G75761_1x_10ul_RC10_01_19687
MSV000084900,G75762_1x_10ul_RF9_01_19888.mzXML,plant,mzspec:MSV000084900:G75762_1x_10ul_RF9_01_19888
MSV000084900,G75763_1x_RB9_01_18617.mzXML,wheat beer,mzspec:MSV000084900:G75763_1x_RB9_01_18617
MSV000084900,G75764_1x_RG10_01_18587.mzXML,apple,mzspec:MSV000084900:G75764_1x_RG10_01_18587
MSV000084900,G75765_1x_RH7_01_18599.mzXML,beer,mzspec:MSV000084900:G75765_1x_RH7_01_18599
MSV000084900,G75766_1x_10ul_rerun_RF1_01_19930.mzXML,chocolate milk,mzspec:MSV000084900:G75766_1x_10ul_rerun_RF1_01_19930
MSV000084900,G75767_1x_10ul_RC8_01_18531.mzXML,not provided,mzspec:MSV000084900:G75767_1x_10ul_RC8_01_18531
MSV000084900,G75768_1x_10ul_RG10_01_19905.mzXML,fleshy fruit,mzspec:MSV000084900:G75768_1x_10ul_RG10_01_19905
MSV000084900,G75769_1x_10_RA9_01_18507.mzXML,kombucha,mzspec:MSV000084900:G75769_1x_10_RA9_01_18507
MSV000084900,G75770_1x_RE10_01_18561.mzXML,kombucha,mzspec:MSV000084900:G75770_1x_RE10_01_18561
MSV000084900,G75771_1x_RD10_01_18547.mzXML,kombucha,mzspec:MSV000084900:G75771_1x_RD10_01_18547
MSV000084900,G75772_1x_RF10_01_18575.mzXML,coconut,mzspec:MSV000084900:G75772_1x_RF10_01_18575
MSV000084900,G75777_1x_RG8_01_18585.mzXML,"port, red",mzspec:MSV000084900:G75777_1x_RG8_01_18585
MSV000084900,G75778_1x_RB8_01_18615.mzXML,"riesling, white",mzspec:MSV000084900:G75778_1x_RB8_01_18615
MSV000084900,G75779_1x_RH8_01_18600.mzXML,"sauvignon blanc, white",mzspec:MSV000084900:G75779_1x_RH8_01_18600
MSV000084900,G75780_p3_e9_GD3_01_21636.mzXML,"pinot noir, red",mzspec:MSV000084900:G75780_p3_e9_GD3_01_21636
MSV000084900,G75781_5x_BB3_01_19256.mzXML,horse,mzspec:MSV000084900:G75781_5x_BB3_01_19256
MSV000084900,G75782_5x_BC2_01_19276.mzXML,"horse, fatty light meat",mzspec:MSV000084900:G75782_5x_BC2_01_19276
MSV000084900,G75783_5x_BD2_01_19293.mzXML,"horse, tough meat",mzspec:MSV000084900:G75783_5x_BD2_01_19293
MSV000084900,G75784_5x_rerun_BA5_01_19413.mzXML,rabbit ear,mzspec:MSV000084900:G75784_5x_rerun_BA5_01_19413
MSV000084900,G75785_5x_rerun_BB5_01_19390.mzXML,rat skin and fur,mzspec:MSV000084900:G75785_5x_rerun_BB5_01_19390
MSV000084900,G75786_5x_BC5_01_19280.mzXML,mouse tail,mzspec:MSV000084900:G75786_5x_BC5_01_19280
MSV000084900,G75787_5x_BC6_01_19282.mzXML,mouse feet,mzspec:MSV000084900:G75787_5x_BC6_01_19282
MSV000084900,G75788_5x_BF6_01_19332.mzXML,mouse head,mzspec:MSV000084900:G75788_5x_BF6_01_19332
MSV000084900,G75789_5x_rerun_BB6_01_19391.mzXML,mouse body,mzspec:MSV000084900:G75789_5x_rerun_BB6_01_19391
MSV000084900,G75790_5x_BE4_01_19312.mzXML,"trout, tail fins",mzspec:MSV000084900:G75790_5x_BE4_01_19312
MSV000084900,G75791_5x_rerun_BB2_01_19388.mzXML,"trout, tail meat",mzspec:MSV000084900:G75791_5x_rerun_BB2_01_19388
MSV000084900,G75792_5x_rerun_BA2_01_19376.mzXML,"trout, center meat",mzspec:MSV000084900:G75792_5x_rerun_BA2_01_19376
MSV000084900,G75793_5x_BF9_01_19336.mzXML,lizard body,mzspec:MSV000084900:G75793_5x_BF9_01_19336
MSV000084900,G75794_5x_rerun_BA8_01_19382.mzXML,"worm, gut loaded",mzspec:MSV000084900:G75794_5x_rerun_BA8_01_19382
MSV000084900,G75795_5x_rerun_BF8_01_19398.mzXML,"worm, wax worm",mzspec:MSV000084900:G75795_5x_rerun_BF8_01_19398
MSV000084900,G75796_5x_BE8_01_19318.mzXML,"worm, giant meal worm",mzspec:MSV000084900:G75796_5x_BE8_01_19318
MSV000084900,G75797_5x_BB9_01_19268.mzXML,"worm, night crawler",mzspec:MSV000084900:G75797_5x_BB9_01_19268
MSV000084900,G75798_5x_BA9_01_19245.mzXML,lizard head,mzspec:MSV000084900:G75798_5x_BA9_01_19245
MSV000084900,G75799_5x_BC9_01_19287.mzXML,cricket,mzspec:MSV000084900:G75799_5x_BC9_01_19287
MSV000084900,G75800_5x_BC10_01_19288.mzXML,"horse, red meat with fat",mzspec:MSV000084900:G75800_5x_BC10_01_19288
MSV000084900,G75801_5x_BA10_01_19247.mzXML,"horse, brown meat",mzspec:MSV000084900:G75801_5x_BA10_01_19247
MSV000084900,G75802_p19_e10_rerun2_GE5_01_21701.mzXML,"horse, red meat",mzspec:MSV000084900:G75802_p19_e10_rerun2_GE5_01_21701
MSV000084900,G75803_p19_f10_GA6_01_21666.mzXML,"horse, pink meat",mzspec:MSV000084900:G75803_p19_f10_GA6_01_21666
MSV000084900,G75804_p19_d4_rerun_GB5_01_21711.mzXML,"horse, yellow/brown meat",mzspec:MSV000084900:G75804_p19_d4_rerun_GB5_01_21711
MSV000084900,G75805_5x_rerun_BH4_01_20112.mzXML,complex,mzspec:MSV000084900:G75805_5x_rerun_BH4_01_20112
MSV000084900,G75806_5x_rerun_BF4_01_20092.mzXML,plant,mzspec:MSV000084900:G75806_5x_rerun_BF4_01_20092
MSV000084900,G75807_5x_BC4_01_19972.mzXML,fruit,mzspec:MSV000084900:G75807_5x_BC4_01_19972
MSV000084900,G75808_5x_BB5_01_19955.mzXML,complex,mzspec:MSV000084900:G75808_5x_BB5_01_19955
MSV000084900,G75809_5x_rerun_BF5_01_20093.mzXML,plant,mzspec:MSV000084900:G75809_5x_rerun_BF5_01_20093
MSV000084900,G75810_5x_BD5_01_19990.mzXML,plant,mzspec:MSV000084900:G75810_5x_BD5_01_19990
MSV000084900,G75811_5x_BG5_01_20038.mzXML,plant,mzspec:MSV000084900:G75811_5x_BG5_01_20038
MSV000084900,G75812_5x_BH5_01_20058.mzXML,complex,mzspec:MSV000084900:G75812_5x_BH5_01_20058
MSV000084900,G75813_5x_rerun_BE5_01_20084.mzXML,complex,mzspec:MSV000084900:G75813_5x_rerun_BE5_01_20084
MSV000084900,G75814_5x_BC5_01_19975.mzXML,complex,mzspec:MSV000084900:G75814_5x_BC5_01_19975
MSV000084900,G75815_5x_BA5_01_19947.mzXML,complex,mzspec:MSV000084900:G75815_5x_BA5_01_19947
MSV000084900,G75816_5x_2ul_BC2_01_19693.mzXML,yerba mate,mzspec:MSV000084900:G75816_5x_2ul_BC2_01_19693
MSV000084900,G75817_5x_4ul_rerun_BF2_01_19761.mzXML,yerba mate,mzspec:MSV000084900:G75817_5x_4ul_rerun_BF2_01_19761
MSV000084900,G75818_5x_4ul_BG2_01_19742.mzXML,vegetable/herb,mzspec:MSV000084900:G75818_5x_4ul_BG2_01_19742
MSV000084900,G75819_5x_2ul_BC3_01_19671.mzXML,milk Oolong,mzspec:MSV000084900:G75819_5x_2ul_BC3_01_19671
MSV000084900,G75820_5x_4ul_BD2_01_19707.mzXML,Oolong tea,mzspec:MSV000084900:G75820_5x_4ul_BD2_01_19707
MSV000084900,G75821_5x_4ul_BD3_01_19708.mzXML,Black tea,mzspec:MSV000084900:G75821_5x_4ul_BD3_01_19708
MSV000084900,G75822_5x_4ul_BF3_01_19732.mzXML,Black tea,mzspec:MSV000084900:G75822_5x_4ul_BF3_01_19732
MSV000084900,G75823_5x_4ul_BH3_01_19754.mzXML,Black tea,mzspec:MSV000084900:G75823_5x_4ul_BH3_01_19754
MSV000084900,G75824_5x_4ul_BE3_01_19720.mzXML,plant,mzspec:MSV000084900:G75824_5x_4ul_BE3_01_19720
